X,Y,PolygonID,CountryCode,BorderType
90.0,8.0,1,124,Exterior
89.0,8.0,1,124,Exterior
88.0,8.0,1,124,Exterior
87.0,8.0,1,124,Exterior
86.0,8.0,1,124,Exterior
85.0,8.0,1,124,Exterior
84.0,8.0,1,124,Exterior
84.0,9.0,1,124,Exterior
83.0,9.0,1,124,Exterior
83.0,10.0,1,124,Exterior
82.0,10.0,1,124,Exterior
82.0,9.0,1,124,Exterior
81.0,9.0,1,124,Exterior
80.0,9.0,1,124,Exterior
79.0,9.0,1,124,Exterior
79.0,10.0,1,124,Exterior
78.0,10.0,1,124,Exterior
77.0,10.0,1,124,Exterior
76.0,10.0,1,124,Exterior
75.0,10.0,1,124,Exterior
74.0,10.0,1,124,Exterior
74.0,11.0,1,124,Exterior
74.0,12.0,1,124,Exterior
73.0,12.0,1,124,Exterior
73.0,13.0,1,124,Exterior
72.0,13.0,1,124,Exterior
71.0,13.0,1,124,Exterior
71.0,12.0,1,124,Exterior
71.0,11.0,1,124,Exterior
70.0,11.0,1,124,Exterior
69.0,11.0,1,124,Exterior
68.0,11.0,1,124,Exterior
67.0,11.0,1,124,Exterior
66.0,11.0,1,124,Exterior
65.0,11.0,1,124,Exterior
64.0,11.0,1,124,Exterior
64.0,12.0,1,124,Exterior
63.0,12.0,1,124,Exterior
62.0,12.0,1,124,Exterior
61.0,12.0,1,124,Exterior
60.0,12.0,1,124,Exterior
59.0,12.0,1,124,Exterior
59.0,13.0,1,124,Exterior
58.0,13.0,1,124,Exterior
57.0,13.0,1,124,Exterior
56.0,13.0,1,124,Exterior
56.0,14.0,1,124,Exterior
57.0,14.0,1,124,Exterior
57.0,15.0,1,124,Exterior
56.0,15.0,1,124,Exterior
55.0,15.0,1,124,Exterior
54.0,15.0,1,124,Exterior
54.0,16.0,1,124,Exterior
55.0,16.0,1,124,Exterior
55.0,17.0,1,124,Exterior
54.0,17.0,1,124,Exterior
54.0,18.0,1,124,Exterior
53.0,18.0,1,124,Exterior
53.0,19.0,1,124,Exterior
52.0,19.0,1,124,Exterior
51.0,19.0,1,124,Exterior
50.0,19.0,1,124,Exterior
49.0,19.0,1,124,Exterior
48.0,19.0,1,124,Exterior
48.0,20.0,1,124,Exterior
47.0,20.0,1,124,Exterior
46.0,20.0,1,124,Exterior
45.0,20.0,1,124,Exterior
44.0,20.0,1,124,Exterior
43.0,20.0,1,124,Exterior
42.0,20.0,1,124,Exterior
41.0,20.0,1,124,Exterior
40.0,20.0,1,124,Exterior
39.0,20.0,1,124,Exterior
39.0,21.0,1,124,Exterior
39.0,22.0,1,124,Exterior
39.0,23.0,1,124,Exterior
39.0,24.0,1,124,Exterior
39.0,25.0,1,124,Exterior
39.0,26.0,1,124,Exterior
39.0,27.0,1,124,Exterior
39.0,28.0,1,124,Exterior
39.0,29.0,1,124,Exterior
39.0,30.0,1,124,Exterior
40.0,30.0,1,124,Exterior
41.0,30.0,1,124,Exterior
42.0,30.0,1,124,Exterior
42.0,31.0,1,124,Exterior
43.0,31.0,1,124,Exterior
44.0,31.0,1,124,Exterior
44.0,30.0,1,124,Exterior
45.0,30.0,1,124,Exterior
45.0,31.0,1,124,Exterior
46.0,31.0,1,124,Exterior
46.0,32.0,1,124,Exterior
47.0,32.0,1,124,Exterior
47.0,33.0,1,124,Exterior
48.0,33.0,1,124,Exterior
49.0,33.0,1,124,Exterior
49.0,34.0,1,124,Exterior
50.0,34.0,1,124,Exterior
50.0,35.0,1,124,Exterior
49.0,35.0,1,124,Exterior
49.0,36.0,1,124,Exterior
48.0,36.0,1,124,Exterior
47.0,36.0,1,124,Exterior
46.0,36.0,1,124,Exterior
46.0,37.0,1,124,Exterior
47.0,37.0,1,124,Exterior
47.0,38.0,1,124,Exterior
48.0,38.0,1,124,Exterior
48.0,39.0,1,124,Exterior
49.0,39.0,1,124,Exterior
50.0,39.0,1,124,Exterior
50.0,40.0,1,124,Exterior
51.0,40.0,1,124,Exterior
52.0,40.0,1,124,Exterior
52.0,41.0,1,124,Exterior
53.0,41.0,1,124,Exterior
54.0,41.0,1,124,Exterior
54.0,42.0,1,124,Exterior
55.0,42.0,1,124,Exterior
56.0,42.0,1,124,Exterior
57.0,42.0,1,124,Exterior
57.0,41.0,1,124,Exterior
58.0,41.0,1,124,Exterior
59.0,41.0,1,124,Exterior
60.0,41.0,1,124,Exterior
61.0,41.0,1,124,Exterior
62.0,41.0,1,124,Exterior
63.0,41.0,1,124,Exterior
64.0,41.0,1,124,Exterior
65.0,41.0,1,124,Exterior
66.0,41.0,1,124,Exterior
67.0,41.0,1,124,Exterior
68.0,41.0,1,124,Exterior
69.0,41.0,1,124,Exterior
70.0,41.0,1,124,Exterior
71.0,41.0,1,124,Exterior
72.0,41.0,1,124,Exterior
73.0,41.0,1,124,Exterior
74.0,41.0,1,124,Exterior
75.0,41.0,1,124,Exterior
76.0,41.0,1,124,Exterior
77.0,41.0,1,124,Exterior
78.0,41.0,1,124,Exterior
79.0,41.0,1,124,Exterior
80.0,41.0,1,124,Exterior
81.0,41.0,1,124,Exterior
82.0,41.0,1,124,Exterior
83.0,41.0,1,124,Exterior
84.0,41.0,1,124,Exterior
85.0,41.0,1,124,Exterior
86.0,41.0,1,124,Exterior
87.0,41.0,1,124,Exterior
87.0,42.0,1,124,Exterior
88.0,42.0,1,124,Exterior
89.0,42.0,1,124,Exterior
90.0,42.0,1,124,Exterior
91.0,42.0,1,124,Exterior
92.0,42.0,1,124,Exterior
93.0,42.0,1,124,Exterior
94.0,42.0,1,124,Exterior
94.0,43.0,1,124,Exterior
95.0,43.0,1,124,Exterior
96.0,43.0,1,124,Exterior
96.0,44.0,1,124,Exterior
97.0,44.0,1,124,Exterior
97.0,45.0,1,124,Exterior
98.0,45.0,1,124,Exterior
98.0,46.0,1,124,Exterior
98.0,47.0,1,124,Exterior
97.0,47.0,1,124,Exterior
97.0,48.0,1,124,Exterior
98.0,48.0,1,124,Exterior
99.0,48.0,1,124,Exterior
100.0,48.0,1,124,Exterior
100.0,47.0,1,124,Exterior
101.0,47.0,1,124,Exterior
101.0,46.0,1,124,Exterior
102.0,46.0,1,124,Exterior
103.0,46.0,1,124,Exterior
104.0,46.0,1,124,Exterior
104.0,45.0,1,124,Exterior
105.0,45.0,1,124,Exterior
106.0,45.0,1,124,Exterior
107.0,45.0,1,124,Exterior
108.0,45.0,1,124,Exterior
109.0,45.0,1,124,Exterior
109.0,44.0,1,124,Exterior
110.0,44.0,1,124,Exterior
110.0,43.0,1,124,Exterior
111.0,43.0,1,124,Exterior
112.0,43.0,1,124,Exterior
112.0,44.0,1,124,Exterior
112.0,45.0,1,124,Exterior
113.0,45.0,1,124,Exterior
113.0,46.0,1,124,Exterior
113.0,47.0,1,124,Exterior
114.0,47.0,1,124,Exterior
115.0,47.0,1,124,Exterior
116.0,47.0,1,124,Exterior
116.0,46.0,1,124,Exterior
117.0,46.0,1,124,Exterior
118.0,46.0,1,124,Exterior
119.0,46.0,1,124,Exterior
119.0,47.0,1,124,Exterior
120.0,47.0,1,124,Exterior
121.0,47.0,1,124,Exterior
121.0,46.0,1,124,Exterior
121.0,45.0,1,124,Exterior
121.0,44.0,1,124,Exterior
121.0,43.0,1,124,Exterior
122.0,43.0,1,124,Exterior
123.0,43.0,1,124,Exterior
124.0,43.0,1,124,Exterior
124.0,44.0,1,124,Exterior
125.0,44.0,1,124,Exterior
126.0,44.0,1,124,Exterior
127.0,44.0,1,124,Exterior
128.0,44.0,1,124,Exterior
128.0,43.0,1,124,Exterior
128.0,42.0,1,124,Exterior
128.0,41.0,1,124,Exterior
127.0,41.0,1,124,Exterior
127.0,40.0,1,124,Exterior
126.0,40.0,1,124,Exterior
125.0,40.0,1,124,Exterior
125.0,39.0,1,124,Exterior
125.0,38.0,1,124,Exterior
125.0,37.0,1,124,Exterior
125.0,36.0,1,124,Exterior
124.0,36.0,1,124,Exterior
124.0,35.0,1,124,Exterior
123.0,35.0,1,124,Exterior
122.0,35.0,1,124,Exterior
122.0,34.0,1,124,Exterior
121.0,34.0,1,124,Exterior
120.0,34.0,1,124,Exterior
120.0,33.0,1,124,Exterior
119.0,33.0,1,124,Exterior
119.0,32.0,1,124,Exterior
118.0,32.0,1,124,Exterior
118.0,31.0,1,124,Exterior
117.0,31.0,1,124,Exterior
117.0,30.0,1,124,Exterior
116.0,30.0,1,124,Exterior
116.0,29.0,1,124,Exterior
116.0,28.0,1,124,Exterior
117.0,28.0,1,124,Exterior
117.0,27.0,1,124,Exterior
117.0,26.0,1,124,Exterior
117.0,25.0,1,124,Exterior
118.0,25.0,1,124,Exterior
119.0,25.0,1,124,Exterior
119.0,24.0,1,124,Exterior
119.0,23.0,1,124,Exterior
119.0,22.0,1,124,Exterior
118.0,22.0,1,124,Exterior
117.0,22.0,1,124,Exterior
116.0,22.0,1,124,Exterior
116.0,21.0,1,124,Exterior
115.0,21.0,1,124,Exterior
114.0,21.0,1,124,Exterior
114.0,20.0,1,124,Exterior
113.0,20.0,1,124,Exterior
113.0,19.0,1,124,Exterior
112.0,19.0,1,124,Exterior
111.0,19.0,1,124,Exterior
110.0,19.0,1,124,Exterior
110.0,18.0,1,124,Exterior
109.0,18.0,1,124,Exterior
108.0,18.0,1,124,Exterior
107.0,18.0,1,124,Exterior
106.0,18.0,1,124,Exterior
106.0,17.0,1,124,Exterior
105.0,17.0,1,124,Exterior
104.0,17.0,1,124,Exterior
104.0,16.0,1,124,Exterior
103.0,16.0,1,124,Exterior
102.0,16.0,1,124,Exterior
101.0,16.0,1,124,Exterior
101.0,15.0,1,124,Exterior
102.0,15.0,1,124,Exterior
102.0,14.0,1,124,Exterior
103.0,14.0,1,124,Exterior
103.0,13.0,1,124,Exterior
104.0,13.0,1,124,Exterior
105.0,13.0,1,124,Exterior
105.0,12.0,1,124,Exterior
106.0,12.0,1,124,Exterior
106.0,11.0,1,124,Exterior
107.0,11.0,1,124,Exterior
108.0,11.0,1,124,Exterior
109.0,11.0,1,124,Exterior
110.0,11.0,1,124,Exterior
110.0,10.0,1,124,Exterior
111.0,10.0,1,124,Exterior
112.0,10.0,1,124,Exterior
113.0,10.0,1,124,Exterior
113.0,9.0,1,124,Exterior
114.0,9.0,1,124,Exterior
115.0,9.0,1,124,Exterior
116.0,9.0,1,124,Exterior
117.0,9.0,1,124,Exterior
117.0,8.0,1,124,Exterior
118.0,8.0,1,124,Exterior
119.0,8.0,1,124,Exterior
119.0,7.0,1,124,Exterior
118.0,7.0,1,124,Exterior
117.0,7.0,1,124,Exterior
116.0,7.0,1,124,Exterior
115.0,7.0,1,124,Exterior
114.0,7.0,1,124,Exterior
113.0,7.0,1,124,Exterior
112.0,7.0,1,124,Exterior
112.0,6.0,1,124,Exterior
111.0,6.0,1,124,Exterior
110.0,6.0,1,124,Exterior
109.0,6.0,1,124,Exterior
108.0,6.0,1,124,Exterior
107.0,6.0,1,124,Exterior
106.0,6.0,1,124,Exterior
105.0,6.0,1,124,Exterior
104.0,6.0,1,124,Exterior
103.0,6.0,1,124,Exterior
102.0,6.0,1,124,Exterior
102.0,7.0,1,124,Exterior
101.0,7.0,1,124,Exterior
100.0,7.0,1,124,Exterior
99.0,7.0,1,124,Exterior
98.0,7.0,1,124,Exterior
97.0,7.0,1,124,Exterior
96.0,7.0,1,124,Exterior
95.0,7.0,1,124,Exterior
94.0,7.0,1,124,Exterior
93.0,7.0,1,124,Exterior
92.0,7.0,1,124,Exterior
91.0,7.0,1,124,Exterior
91.0,8.0,1,124,Exterior
90.0,8.0,1,124,Exterior
50.0,38.0,2,124,Interior
51.0,38.0,2,124,Interior
51.0,39.0,2,124,Interior
50.0,39.0,2,124,Interior
50.0,38.0,2,124,Interior
119.0,45.0,3,124,Interior
120.0,45.0,3,124,Interior
120.0,46.0,3,124,Interior
119.0,46.0,3,124,Interior
119.0,45.0,3,124,Interior
88.0,31.0,4,124,Interior
87.0,31.0,4,124,Interior
86.0,31.0,4,124,Interior
86.0,30.0,4,124,Interior
86.0,29.0,4,124,Interior
87.0,29.0,4,124,Interior
88.0,29.0,4,124,Interior
88.0,28.0,4,124,Interior
89.0,28.0,4,124,Interior
90.0,28.0,4,124,Interior
90.0,27.0,4,124,Interior
91.0,27.0,4,124,Interior
92.0,27.0,4,124,Interior
93.0,27.0,4,124,Interior
94.0,27.0,4,124,Interior
95.0,27.0,4,124,Interior
96.0,27.0,4,124,Interior
96.0,28.0,4,124,Interior
97.0,28.0,4,124,Interior
98.0,28.0,4,124,Interior
99.0,28.0,4,124,Interior
99.0,29.0,4,124,Interior
100.0,29.0,4,124,Interior
101.0,29.0,4,124,Interior
101.0,30.0,4,124,Interior
100.0,30.0,4,124,Interior
99.0,30.0,4,124,Interior
99.0,31.0,4,124,Interior
99.0,32.0,4,124,Interior
100.0,32.0,4,124,Interior
100.0,33.0,4,124,Interior
99.0,33.0,4,124,Interior
99.0,34.0,4,124,Interior
99.0,35.0,4,124,Interior
98.0,35.0,4,124,Interior
98.0,34.0,4,124,Interior
97.0,34.0,4,124,Interior
96.0,34.0,4,124,Interior
95.0,34.0,4,124,Interior
94.0,34.0,4,124,Interior
93.0,34.0,4,124,Interior
93.0,33.0,4,124,Interior
92.0,33.0,4,124,Interior
91.0,33.0,4,124,Interior
91.0,32.0,4,124,Interior
90.0,32.0,4,124,Interior
89.0,32.0,4,124,Interior
88.0,32.0,4,124,Interior
88.0,31.0,4,124,Interior
82.0,19.0,5,124,Interior
83.0,19.0,5,124,Interior
83.0,20.0,5,124,Interior
82.0,20.0,5,124,Interior
81.0,20.0,5,124,Interior
80.0,20.0,5,124,Interior
80.0,19.0,5,124,Interior
81.0,19.0,5,124,Interior
82.0,19.0,5,124,Interior
76.0,19.0,6,124,Interior
76.0,18.0,6,124,Interior
76.0,17.0,6,124,Interior
76.0,16.0,6,124,Interior
75.0,16.0,6,124,Interior
74.0,16.0,6,124,Interior
74.0,15.0,6,124,Interior
75.0,15.0,6,124,Interior
76.0,15.0,6,124,Interior
77.0,15.0,6,124,Interior
78.0,15.0,6,124,Interior
79.0,15.0,6,124,Interior
79.0,16.0,6,124,Interior
78.0,16.0,6,124,Interior
77.0,16.0,6,124,Interior
77.0,17.0,6,124,Interior
77.0,18.0,6,124,Interior
78.0,18.0,6,124,Interior
79.0,18.0,6,124,Interior
79.0,19.0,6,124,Interior
78.0,19.0,6,124,Interior
77.0,19.0,6,124,Interior
76.0,19.0,6,124,Interior
87.0,13.0,7,124,Interior
87.0,12.0,7,124,Interior
88.0,12.0,7,124,Interior
88.0,13.0,7,124,Interior
87.0,13.0,7,124,Interior
56.0,20.0,8,124,Interior
56.0,19.0,8,124,Interior
57.0,19.0,8,124,Interior
58.0,19.0,8,124,Interior
59.0,19.0,8,124,Interior
60.0,19.0,8,124,Interior
61.0,19.0,8,124,Interior
61.0,20.0,8,124,Interior
60.0,20.0,8,124,Interior
59.0,20.0,8,124,Interior
58.0,20.0,8,124,Interior
57.0,20.0,8,124,Interior
56.0,20.0,8,124,Interior
68.0,16.0,9,124,Interior
69.0,16.0,9,124,Interior
69.0,17.0,9,124,Interior
68.0,17.0,9,124,Interior
68.0,16.0,9,124,Interior
70.0,17.0,10,124,Interior
70.0,16.0,10,124,Interior
71.0,16.0,10,124,Interior
71.0,17.0,10,124,Interior
70.0,17.0,10,124,Interior
88.0,18.0,11,124,Interior
89.0,18.0,11,124,Interior
89.0,19.0,11,124,Interior
88.0,19.0,11,124,Interior
88.0,18.0,11,124,Interior
102.0,23.0,12,124,Interior
103.0,23.0,12,124,Interior
104.0,23.0,12,124,Interior
105.0,23.0,12,124,Interior
105.0,24.0,12,124,Interior
104.0,24.0,12,124,Interior
103.0,24.0,12,124,Interior
102.0,24.0,12,124,Interior
101.0,24.0,12,124,Interior
101.0,25.0,12,124,Interior
101.0,26.0,12,124,Interior
101.0,27.0,12,124,Interior
100.0,27.0,12,124,Interior
100.0,26.0,12,124,Interior
100.0,25.0,12,124,Interior
99.0,25.0,12,124,Interior
98.0,25.0,12,124,Interior
98.0,24.0,12,124,Interior
99.0,24.0,12,124,Interior
99.0,23.0,12,124,Interior
99.0,22.0,12,124,Interior
100.0,22.0,12,124,Interior
101.0,22.0,12,124,Interior
102.0,22.0,12,124,Interior
102.0,23.0,12,124,Interior
105.0,26.0,13,124,Interior
106.0,26.0,13,124,Interior
106.0,27.0,13,124,Interior
105.0,27.0,13,124,Interior
104.0,27.0,13,124,Interior
104.0,26.0,13,124,Interior
105.0,26.0,13,124,Interior
112.0,30.0,14,124,Interior
113.0,30.0,14,124,Interior
113.0,31.0,14,124,Interior
112.0,31.0,14,124,Interior
112.0,30.0,14,124,Interior
113.0,29.0,15,124,Interior
114.0,29.0,15,124,Interior
114.0,30.0,15,124,Interior
113.0,30.0,15,124,Interior
113.0,29.0,15,124,Interior
112.0,29.0,16,124,Interior
111.0,29.0,16,124,Interior
111.0,28.0,16,124,Interior
112.0,28.0,16,124,Interior
113.0,28.0,16,124,Interior
113.0,29.0,16,124,Interior
112.0,29.0,16,124,Interior
121.0,40.0,17,124,Interior
121.0,41.0,17,124,Interior
120.0,41.0,17,124,Interior
120.0,42.0,17,124,Interior
119.0,42.0,17,124,Interior
118.0,42.0,17,124,Interior
117.0,42.0,17,124,Interior
116.0,42.0,17,124,Interior
116.0,41.0,17,124,Interior
117.0,41.0,17,124,Interior
118.0,41.0,17,124,Interior
119.0,41.0,17,124,Interior
119.0,40.0,17,124,Interior
120.0,40.0,17,124,Interior
121.0,40.0,17,124,Interior
156.0,6.0,18,304,Exterior
155.0,6.0,18,304,Exterior
154.0,6.0,18,304,Exterior
153.0,6.0,18,304,Exterior
152.0,6.0,18,304,Exterior
151.0,6.0,18,304,Exterior
150.0,6.0,18,304,Exterior
149.0,6.0,18,304,Exterior
148.0,6.0,18,304,Exterior
147.0,6.0,18,304,Exterior
146.0,6.0,18,304,Exterior
145.0,6.0,18,304,Exterior
144.0,6.0,18,304,Exterior
143.0,6.0,18,304,Exterior
142.0,6.0,18,304,Exterior
141.0,6.0,18,304,Exterior
140.0,6.0,18,304,Exterior
139.0,6.0,18,304,Exterior
138.0,6.0,18,304,Exterior
137.0,6.0,18,304,Exterior
136.0,6.0,18,304,Exterior
135.0,6.0,18,304,Exterior
134.0,6.0,18,304,Exterior
133.0,6.0,18,304,Exterior
133.0,7.0,18,304,Exterior
132.0,7.0,18,304,Exterior
131.0,7.0,18,304,Exterior
130.0,7.0,18,304,Exterior
129.0,7.0,18,304,Exterior
128.0,7.0,18,304,Exterior
127.0,7.0,18,304,Exterior
126.0,7.0,18,304,Exterior
125.0,7.0,18,304,Exterior
124.0,7.0,18,304,Exterior
123.0,7.0,18,304,Exterior
122.0,7.0,18,304,Exterior
121.0,7.0,18,304,Exterior
120.0,7.0,18,304,Exterior
120.0,8.0,18,304,Exterior
119.0,8.0,18,304,Exterior
118.0,8.0,18,304,Exterior
117.0,8.0,18,304,Exterior
117.0,9.0,18,304,Exterior
116.0,9.0,18,304,Exterior
115.0,9.0,18,304,Exterior
114.0,9.0,18,304,Exterior
113.0,9.0,18,304,Exterior
113.0,10.0,18,304,Exterior
112.0,10.0,18,304,Exterior
111.0,10.0,18,304,Exterior
111.0,11.0,18,304,Exterior
110.0,11.0,18,304,Exterior
109.0,11.0,18,304,Exterior
108.0,11.0,18,304,Exterior
107.0,11.0,18,304,Exterior
106.0,11.0,18,304,Exterior
106.0,12.0,18,304,Exterior
107.0,12.0,18,304,Exterior
107.0,13.0,18,304,Exterior
106.0,13.0,18,304,Exterior
106.0,14.0,18,304,Exterior
107.0,14.0,18,304,Exterior
108.0,14.0,18,304,Exterior
109.0,14.0,18,304,Exterior
110.0,14.0,18,304,Exterior
111.0,14.0,18,304,Exterior
112.0,14.0,18,304,Exterior
112.0,15.0,18,304,Exterior
113.0,15.0,18,304,Exterior
114.0,15.0,18,304,Exterior
115.0,15.0,18,304,Exterior
115.0,14.0,18,304,Exterior
116.0,14.0,18,304,Exterior
117.0,14.0,18,304,Exterior
118.0,14.0,18,304,Exterior
118.0,15.0,18,304,Exterior
119.0,15.0,18,304,Exterior
120.0,15.0,18,304,Exterior
121.0,15.0,18,304,Exterior
121.0,16.0,18,304,Exterior
122.0,16.0,18,304,Exterior
122.0,17.0,18,304,Exterior
123.0,17.0,18,304,Exterior
123.0,18.0,18,304,Exterior
124.0,18.0,18,304,Exterior
124.0,19.0,18,304,Exterior
124.0,20.0,18,304,Exterior
125.0,20.0,18,304,Exterior
125.0,21.0,18,304,Exterior
126.0,21.0,18,304,Exterior
126.0,22.0,18,304,Exterior
126.0,23.0,18,304,Exterior
126.0,24.0,18,304,Exterior
126.0,25.0,18,304,Exterior
127.0,25.0,18,304,Exterior
127.0,26.0,18,304,Exterior
128.0,26.0,18,304,Exterior
128.0,27.0,18,304,Exterior
129.0,27.0,18,304,Exterior
129.0,28.0,18,304,Exterior
130.0,28.0,18,304,Exterior
130.0,29.0,18,304,Exterior
131.0,29.0,18,304,Exterior
131.0,30.0,18,304,Exterior
132.0,30.0,18,304,Exterior
133.0,30.0,18,304,Exterior
134.0,30.0,18,304,Exterior
134.0,31.0,18,304,Exterior
135.0,31.0,18,304,Exterior
136.0,31.0,18,304,Exterior
137.0,31.0,18,304,Exterior
137.0,30.0,18,304,Exterior
138.0,30.0,18,304,Exterior
138.0,29.0,18,304,Exterior
138.0,28.0,18,304,Exterior
139.0,28.0,18,304,Exterior
139.0,27.0,18,304,Exterior
140.0,27.0,18,304,Exterior
140.0,26.0,18,304,Exterior
141.0,26.0,18,304,Exterior
141.0,25.0,18,304,Exterior
142.0,25.0,18,304,Exterior
143.0,25.0,18,304,Exterior
144.0,25.0,18,304,Exterior
145.0,25.0,18,304,Exterior
145.0,24.0,18,304,Exterior
146.0,24.0,18,304,Exterior
147.0,24.0,18,304,Exterior
147.0,23.0,18,304,Exterior
148.0,23.0,18,304,Exterior
149.0,23.0,18,304,Exterior
149.0,22.0,18,304,Exterior
150.0,22.0,18,304,Exterior
151.0,22.0,18,304,Exterior
152.0,22.0,18,304,Exterior
153.0,22.0,18,304,Exterior
154.0,22.0,18,304,Exterior
155.0,22.0,18,304,Exterior
155.0,21.0,18,304,Exterior
156.0,21.0,18,304,Exterior
157.0,21.0,18,304,Exterior
158.0,21.0,18,304,Exterior
158.0,20.0,18,304,Exterior
159.0,20.0,18,304,Exterior
159.0,19.0,18,304,Exterior
159.0,18.0,18,304,Exterior
159.0,17.0,18,304,Exterior
160.0,17.0,18,304,Exterior
160.0,16.0,18,304,Exterior
161.0,16.0,18,304,Exterior
162.0,16.0,18,304,Exterior
163.0,16.0,18,304,Exterior
163.0,15.0,18,304,Exterior
163.0,14.0,18,304,Exterior
162.0,14.0,18,304,Exterior
162.0,13.0,18,304,Exterior
163.0,13.0,18,304,Exterior
163.0,12.0,18,304,Exterior
163.0,11.0,18,304,Exterior
163.0,10.0,18,304,Exterior
164.0,10.0,18,304,Exterior
165.0,10.0,18,304,Exterior
166.0,10.0,18,304,Exterior
167.0,10.0,18,304,Exterior
167.0,9.0,18,304,Exterior
168.0,9.0,18,304,Exterior
169.0,9.0,18,304,Exterior
169.0,8.0,18,304,Exterior
168.0,8.0,18,304,Exterior
167.0,8.0,18,304,Exterior
166.0,8.0,18,304,Exterior
165.0,8.0,18,304,Exterior
164.0,8.0,18,304,Exterior
163.0,8.0,18,304,Exterior
163.0,7.0,18,304,Exterior
162.0,7.0,18,304,Exterior
161.0,7.0,18,304,Exterior
160.0,7.0,18,304,Exterior
160.0,8.0,18,304,Exterior
159.0,8.0,18,304,Exterior
159.0,7.0,18,304,Exterior
158.0,7.0,18,304,Exterior
157.0,7.0,18,304,Exterior
156.0,7.0,18,304,Exterior
156.0,6.0,18,304,Exterior
281.0,10.0,19,643,Exterior
280.0,10.0,19,643,Exterior
280.0,9.0,19,643,Exterior
279.0,9.0,19,643,Exterior
278.0,9.0,19,643,Exterior
277.0,9.0,19,643,Exterior
277.0,8.0,19,643,Exterior
276.0,8.0,19,643,Exterior
275.0,8.0,19,643,Exterior
274.0,8.0,19,643,Exterior
273.0,8.0,19,643,Exterior
273.0,9.0,19,643,Exterior
272.0,9.0,19,643,Exterior
272.0,8.0,19,643,Exterior
271.0,8.0,19,643,Exterior
270.0,8.0,19,643,Exterior
270.0,9.0,19,643,Exterior
270.0,10.0,19,643,Exterior
270.0,11.0,19,643,Exterior
271.0,11.0,19,643,Exterior
272.0,11.0,19,643,Exterior
273.0,11.0,19,643,Exterior
273.0,12.0,19,643,Exterior
272.0,12.0,19,643,Exterior
271.0,12.0,19,643,Exterior
270.0,12.0,19,643,Exterior
269.0,12.0,19,643,Exterior
268.0,12.0,19,643,Exterior
268.0,13.0,19,643,Exterior
268.0,14.0,19,643,Exterior
267.0,14.0,19,643,Exterior
266.0,14.0,19,643,Exterior
266.0,15.0,19,643,Exterior
265.0,15.0,19,643,Exterior
264.0,15.0,19,643,Exterior
264.0,14.0,19,643,Exterior
263.0,14.0,19,643,Exterior
262.0,14.0,19,643,Exterior
261.0,14.0,19,643,Exterior
261.0,15.0,19,643,Exterior
262.0,15.0,19,643,Exterior
262.0,16.0,19,643,Exterior
261.0,16.0,19,643,Exterior
260.0,16.0,19,643,Exterior
260.0,15.0,19,643,Exterior
259.0,15.0,19,643,Exterior
259.0,16.0,19,643,Exterior
258.0,16.0,19,643,Exterior
258.0,17.0,19,643,Exterior
257.0,17.0,19,643,Exterior
257.0,16.0,19,643,Exterior
256.0,16.0,19,643,Exterior
255.0,16.0,19,643,Exterior
254.0,16.0,19,643,Exterior
254.0,17.0,19,643,Exterior
254.0,18.0,19,643,Exterior
253.0,18.0,19,643,Exterior
253.0,17.0,19,643,Exterior
252.0,17.0,19,643,Exterior
252.0,16.0,19,643,Exterior
251.0,16.0,19,643,Exterior
250.0,16.0,19,643,Exterior
249.0,16.0,19,643,Exterior
249.0,17.0,19,643,Exterior
248.0,17.0,19,643,Exterior
248.0,18.0,19,643,Exterior
247.0,18.0,19,643,Exterior
246.0,18.0,19,643,Exterior
246.0,19.0,19,643,Exterior
246.0,20.0,19,643,Exterior
245.0,20.0,19,643,Exterior
244.0,20.0,19,643,Exterior
243.0,20.0,19,643,Exterior
242.0,20.0,19,643,Exterior
241.0,20.0,19,643,Exterior
241.0,19.0,19,643,Exterior
240.0,19.0,19,643,Exterior
239.0,19.0,19,643,Exterior
238.0,19.0,19,643,Exterior
237.0,19.0,19,643,Exterior
237.0,18.0,19,643,Exterior
237.0,17.0,19,643,Exterior
238.0,17.0,19,643,Exterior
239.0,17.0,19,643,Exterior
239.0,16.0,19,643,Exterior
240.0,16.0,19,643,Exterior
241.0,16.0,19,643,Exterior
241.0,15.0,19,643,Exterior
242.0,15.0,19,643,Exterior
243.0,15.0,19,643,Exterior
244.0,15.0,19,643,Exterior
245.0,15.0,19,643,Exterior
246.0,15.0,19,643,Exterior
247.0,15.0,19,643,Exterior
247.0,14.0,19,643,Exterior
248.0,14.0,19,643,Exterior
249.0,14.0,19,643,Exterior
250.0,14.0,19,643,Exterior
250.0,13.0,19,643,Exterior
249.0,13.0,19,643,Exterior
248.0,13.0,19,643,Exterior
248.0,12.0,19,643,Exterior
247.0,12.0,19,643,Exterior
247.0,13.0,19,643,Exterior
246.0,13.0,19,643,Exterior
245.0,13.0,19,643,Exterior
244.0,13.0,19,643,Exterior
243.0,13.0,19,643,Exterior
242.0,13.0,19,643,Exterior
241.0,13.0,19,643,Exterior
240.0,13.0,19,643,Exterior
239.0,13.0,19,643,Exterior
238.0,13.0,19,643,Exterior
238.0,14.0,19,643,Exterior
237.0,14.0,19,643,Exterior
236.0,14.0,19,643,Exterior
235.0,14.0,19,643,Exterior
235.0,15.0,19,643,Exterior
234.0,15.0,19,643,Exterior
